820942,25257,8001,1,trPDGNgfCrDgqjMmsSwYjljWBUcmSObsXEgkIE
108269,43131,8769,4,sItpkUzSXvellnByaimoMUmUjXYwkeaiVOmnXevfkhCoLYdxzKRJCRiVwHSyM
3592336,9646,2337,6,sAFuxfccEwOGyhvgRZXVllUjhBmWiwFoqHqZfAglnmMDuVLMizKpENcKdYYeiteSw
1104024,21549,9062,3,zHQxhQKUXAqNLdKJlBDOmhlrsWIJDqRNc
2622817,14330,5923,4,zxhsxYBSvBsInbyDoXBKVXzjUOLmJRzEkK
1640237,31784,2965,10,VTgKvPvnFNRXFDdVeogRByiDXEsmPcAFBX
1937105,3964,5723,3,ZyhuzVIzSolmdmBoYQDjbsQmsuhvMBlqPbySDGvOMtADUaKhnalvlau
2948024,33922,1161,3,XPjJoBGBBPvxkYFHtqPrQFd
1404161,13112,8944,3,EqYyrZWLQWnUbuPkkyKObLufyvBWhakCybqYFKEQjmcBnZhuN
2178243,36825,1161,3,cixZuqbozsbWySnQVwOOTkcjkjiftGZVTDNkXkXzcpBYaGAgIgY
31086,38722,1228,3,ZTUUQzkWeYhdiYWxbpLqLzush
1659492,925,9664,2,bCXnUteAstjMjAQdMcOVWfqlHMrjNXgnhpqybODQcjReaDSFypjRKkK
662748,43488,8418,1,JvKdmWFoKuUXOSAIEVmIsHVAhruTDvBsjpBllhIxdmLBVkwFPovCqujjFgIuITraAblQ
2994915,9941,7735,7,brjkbUTsHOqHAGzauJbhGTXlnkYFWjxsMpcWFsWRjrUfLPsJEup
1263923,21767,2074,7,ZvinOadNwtljlYDiGxGKIkZwVssjWbosWpUSDWQZPMvEfsOupuZi
615289,18101,9074,2,sVeCEgQqpmkuhFZYUvNpbRJnYSqDDgPBeYpUzykgWTVWWwCBXfcHoSwAgzuwOmuCeslFc
982305,9557,681,1,xcrhnJionDMYHdEJTBvkEhngkenuyYaYFNMXxoAVHnLDEYTPsCbKAJLUgrtp
1239196,16834,7240,5,YsLAqbDFXNoJsXtGVfrOBcjkdRTzM
2394995,4434,4618,9,tmTOzmZWCoLuKPhlDenfljfbebwaRChowNBlShmrTxgKgr
422581,10358,2952,8,mdzgCErwLxhteyajqCmctaBKQNunzdPtfykpErWSDIEDDjEEOeOHWJcpFVnE
2411002,12703,3837,5,DrWxjPIguBOTbPtOMvzOXYWRRWLxLEWvKfvtbGkIKVMogxydZZTHzhnNeudHHJ
1767770,5618,5007,1,ydottFnIGVFuuMZFMelUcsfBHiSbOuNuLsVpHgYRnBQPuiNPkMriXjTflW
1817171,3159,3551,5,FYRwPdalfYbKXUlGtyCRpFjpEKdvRzFQygVskDLDP
3382192,33453,6059,5,UCviyuLAsHGpPzIunuXxcmJCMlBQlvmbuWNqRLpEUcAxUwfoJKUKYOJc
2466531,42510,4041,9,PVmeETGmUcyVOnWVvwHWbbg
4245396,7203,8945,1,rhIrHNSrVseOzHgVmFNpDVFtSgzZNiuWBlugDRmnBbNKS
1907766,43612,3512,5,hXymvbvvnSUfqXaZlXTmeuKDrMRgZMfAGZwxIBONXGiGqutRMoaALqoKkmQH
2656993,41243,6780,10,AlLNDfMujgNCqpHTjdPmlUZYxmGWo
4922448,2377,5791,9,RLOeZLymBbfmrGAUuCzLndItzPpqRFaVXRTwqwxyxWGQ
2841637,46809,3231,4,laMNpVOMNyExnNYHMBDLuYAOcLFPIiCSCKOeYwfPteomFyjnnfKIlV
2620564,47671,8497,3,HQUYoQQJaazJjbPcEYHFpymtcTkl
1112935,6909,1903,10,CuAfcyzNXmYqPQwaeIGMcxRLgmXzQBkhWSpJh
2703573,31804,519,3,xLtQKbkStHrDLcMteaLxdtHbMBqSIaZRGwDeereKTtLUnrLNlclVdfAENKkkYVEVw
2649118,12800,1692,7,fMivMkWkhshauELJHtVPKvYdnDotOLKOfNWMHlmRZsCJUIMwKpkZdwLKMBoKJKvXX
1432340,25511,4675,6,pWMTNZWhYtbxYkVsbKYigcAwbJFeWTCqE
4473610,2588,2607,2,EDQqOMDvbzwnUGEsbcoaLavAZgTMcjgPVyVOgvSigkFccFbAIVwzLzQQrpFuet
3349943,25405,3755,7,AuaMmkfBDuIJLERwBKqoyWmbaVrjWVGAfaejywOLHjCaqsaMPjdtNXLIOGCyU
480193,7259,4545,5,UgfraFteyqKSLIajkjpOBUIpgkKzvMpEoAECbFAuDFWBiBQPBoa
2471250,11836,3044,9,hbwfrgbvqsbqkBdnSMJxBWXLp
4229218,11850,1230,4,CaQtVwGurgCSkVeUrWwpuHROUxYBKouAqhzPzdtFzgT
1353043,27386,9976,7,ZqtCxgrLRmMLsshZhXpqwhryUEFsWi
1718279,6071,897,4,qhOmnPyYmyoPsFicczNudRBlw
4219829,6965,2990,4,UfqzQqiJnQfjSPeShYPHNGKdfRD
2046629,45468,1484,3,ggBQDUsFgBjBLDIwfadcFHWEZhBJbqJ
2662696,15616,1407,8,JNDySaPyizzrpGhlLtsLikRezJGmzjdADjnALklLxl
1395169,5239,7574,10,OqEOyLhDSWdqGuuSgWWkBvVgvrBfjWnXwGqMbybmn
1026048,15822,5353,10,rOsPMPSWyTKNSUAWvBHVzbjDqmbbFrpDBaAjZafeZqsOqnlMgXFAA
267078,26181,4491,3,FqXyxDKPNTLTdXgPuiRLJCNDwdtNGIaXjQHpqxLzuoxfWkZdKyrHYWfERpYOaxKRp
2013984,7753,7694,9,hylqmrRcAZswsJEconHomgjUawWlwBQRSegwWwoFwbHoQTMXfwOxJitBeYTvPAOSHZCTD
4517588,10922,2601,2,IzUwrAZQFpsuHrZIZylygUUDEYQTnKORajAxinhDXPVcNNXirIaMLzwtjQwPuxMYR
3878438,23547,3895,6,WqBBTgnTZPCBSbPyOyWVCizfWBXczFKhsDsNMpJJVAGqDPKEJmSBBrvcjOHSOgY
4223653,43111,1014,9,mFhNmDjicHMBBUeIqTLYXaiqsZjKeCzl
4528094,3407,6952,1,iGKtmkrGUlwtfvAhWFzXNpXRPLLHxOPpAoDMzzDWwFLqDkFaQxMNgQSlWcSWXD
704379,7159,4574,7,XXapKSYwvWimsFRVSJDXzMmdnASOfbrieY
2747499,18014,3709,3,pbyqClHTgZYhcCUWlMSIdHfPPMuAiVUsQolFxyWDVvmNHPBItNjhSeuYIEZIz
2874148,31618,6762,9,SfuBgVsjJbsYsnQIOnZSWifsDaNSk
3865659,26520,3924,7,NATnKfYkHogkCYhzOCxUBlrQYFNMkonUvYaEzjjYgBFyMOI
3059042,2371,7325,8,pZrwFdmhlXnwLFEfIHKwQKccQKNFLJfRmqDKJMjAjiwmciwKBqCSYLZJQACwv
3826543,39045,4891,4,BhTtVUFaPZddHmxnjaIwInynKFQSHqayDpVrZqyUqq
714594,23021,887,10,qorWgDmjoRHitCnkJGkZLTquJwcBoQGblpbMEROGvzXyEOedSEbXccb
2204200,1362,2926,10,hYgqlpbQOZJVWWUwUqgwhPLQdLyrpKCbfpNxzFLGjoSXWjLzhgbxLzrJSNL
3680777,6749,8752,2,CuyfrwRbkPpaFAvufDSCCFoveqvo
1107942,13378,777,10,EuBGSOCFLahwhwlaUSnsneZHIIoDkDvcyhmqmgJrFKygBeEhmoITGPcgVHkIcTVGIDBmOO
3846079,39706,6399,1,uIzBIcJWvXjbejJoCmJvsRUeNFzEhrKAeHrBzmgYuVHerzwGvxxYQkWgRnv
3739742,18068,3700,5,nnUFhopUFDYFhGYLDWUDJEAaOyBZjDsGj
1743634,26617,9840,2,QtRoNYlzGClSHBiuwlydCyfqSfeFqJmMEDjnlQAHARNuELHCzQJabblqOJSyrnSKx
505385,37004,632,10,XxSlgmcZfkKsPNFjqaIwQfdWuRrpQSVuBUbhVB
4968277,12505,6801,5,XuXCkygMYBBfkcVlZqILtZoDTTvFsRmQkTjNZDJCQhpAhaJtYFujlikyaieuVI
3193247,42442,660,6,JnYUGhNVUulbEeEwmUzLuyjRHKflI
2808281,36632,6687,2,tcLquraUgYuxniEEUkzNEluZMVahMUPwVKwuHsbbpbhPNRjWTdsVZ
2050281,33583,9267,8,zVQaYAhSHYwlkLegpreJRAn
2896248,23769,7083,1,teVQhhLTCBJYttSAJmOSPKAVSRycFXXlgxnqg
379180,33885,6424,7,PBUSfdWVtBVXUlYTYtAORAfhDdykQrmcCLONYKjL
3930323,15278,3488,2,LlWnDMXiAoKErnuePaDQoefsNnCXxUIHKSenVLWexZktuRaAxEguCHYERmCsOj
4408572,1335,2076,10,zeFyPbUQuSpnnaDcpDPCzsCliuEMfwGLUTmOBFcnlEsFoBauYJTyCPrcZijUXbcn
4938399,17918,2681,7,URIYxiNxYOJHfjlUzTIfsovrRmevrALbPRbyDEBpcaElgnAs
609180,25238,2002,9,KhZmXAAWjaJHRkxvqQoIgXecTkjyaowVunFblfBZyNZTYOTLyAarJFYBMewxW
4743718,21688,8008,3,SfiREStjjTnkgNKWyYHskNEUczcjy
4094546,10272,4032,7,uELPkdUsQVvOSlLxIpuMTBjYAGKjjqwkkfEhZxWHKnfPtlsMtw
4053515,30048,7007,8,zPqKtdsFEvsOBnFvMkAEPeRwvRIFKfDiwBoQKfKhvUxBFZsj
1581805,4277,3086,6,ZbRwlIlEYRlTrlGHgjGeyWZWnspUFpDrQlkPuEzhwebaVLMAKpcpu
3165144,4172,6643,7,IKLRiDTzFNxNJwLkEkFVJhSsnAWPOFDClzLFBuGoYIxSuSYdDmvP
2386937,40075,7097,5,HpEjYZVetYwYlETJaPtEWekTaJffbevtVFPbJVZLBiOvEzS
4454987,43713,2930,7,hQABvYNMmvoIprWkdZNaeDDEKgQtJCaNlnhgcywxELagbLrihpsucWBmcG
3078794,36014,7984,4,YHPESFTAfArmyzcmVtvrhpgOuWpLGudBxZLSIpbU
4626144,30786,8909,3,piROcSLoViGaiWsYqjhtvgjDREqSnDBOJNLSqcwtOfQQikLhV
274751,33972,4504,8,pktwBfSFkWcVhwewzwJpynyH
841825,31911,4242,5,ZYVPMdUqpMoMrJmHbQtQzghoahAsHlbrmxpEkCbNPyzfXnkDqPKDeAReTJdTK
1203329,30872,2975,2,aayKbyuZynRqrmAlyCxBoergHGNeWxOOpWnJN
733760,9768,942,2,VTZugedyxSoFTbUAMEYyokewKDRboZmjgByemxscpYKXPYJx
764304,26812,4276,6,rSBCXceWAbZWMdkhzvQkLpANWqRzMqCCvVzZMHrOsqvfigNLPPteDhDEIIpOdzpUdJDfyJ
3867553,13325,2400,7,rwTvZMAuTZjNSpJrNNzFsvBfNLUpNfEAbqpLGueSOoRamKPornNumNIhZGXvR
625803,4484,8994,8,hcrarspPaLhpETSMCjsKbbWtRdNSpQieVCcqBhxcXGKC
502581,47130,1961,7,YzIEkXluaARMKJREYetDtBHTtEvCKuBsGcEqkQiwbVZvmdA
4845380,431,1151,3,WZiIuXsOxAzZZUGWnUnmwWfczbWMExtHiaeILgoxzQ
1262655,47587,4477,2,TbucTrUYukFflsvoMUPTvVIEsYaupqogXLbvRlWDmylyiTcDTUoFXou
2178937,31870,8443,9,FhQESlxhKVEFGSKNPkzqcvpMhYglDoQkAmpTzNWbgxbnj
3965515,43580,5342,6,XkIgnKQOnsUPiVURuBicuHVhBaqFuWDccOPVytVtsAemrzzpgAN
161388,21139,2040,6,AbNNVoyUsqCJHuSYKhugXZlBvlqubvcHBVrLSZvjjqlCeGrfRQVjFbXf
2128837,14068,3369,6,YEthcLWptZvAkZTkfkaIrekeXnUoLmPXUrbnGIcntQfoqu
3580221,49773,3184,6,LDxwaOPmrubMOthsKSQkjwAdjkvlMHaRasAE
4803125,1850,6718,4,KxPoBiIAAFEdmmfFuRLWucwMeFdirL
2133638,49931,4650,3,CapdIZQbNJVduTQsVXFpOWZYFsZWUQxkikUS
3371292,7212,7969,7,wGjALKrWhSTfFcjekfMqRnywOhNPWiBWjyGWqBikLGtsBRiq
1086607,32926,2326,8,rGQDHjCjEDNJLmZQjfhFfUFdcDnxPyLJlqhrweBkhOvYEMkqwdmrrhmdEU
2361922,23804,404,4,PDahopINSHEPrJgyqpWpuuwlthBfWTbmaDcYevNSyvp
2563683,38099,7924,7,iKtjieiwnEQUaDQCNKqtaCouEsdYKXnY
1151920,20702,3264,9,ktkAAuKPJgEsOHsRkCsyPCsIcwZnlIwroLPSiq
1859533,14135,3739,5,xaGUsMLDXIcqIFpsvthJirYPOKyWTgbxMIpPtvdAjpycsTUITiJJkqeUqnuplbPNUcREd
4260603,13066,6215,9,HYQtFszXBlpETHqAfJQbKHRPrFohAbODVrwZsXFvzdaWNCgWqZKGnC
957208,34634,638,1,uWUtSocsSDYdGkIqGGavtoOYoDXDopfQLeuUSwnaWhozxCn
4968770,11295,9965,8,qXYAVUXXGmSOlCFVUBwUbNBDTZEbvPWiPwUMXFZTUJwDoQE
1217965,17170,8632,3,xdXZZFaYZvWPBQZIDJFKAdPlfyk
865254,44536,2440,3,ewZYbYmzDTBAjQpqGqzcwwoUuDOrTqADFfSbSjKsUH
4920381,3464,4536,8,oQNRypcjPsJPaBkHEQtunFUhMEpwgsUHPknCOxWjMMVLQHThDAcBSiTeXZjxxOBIQG
1966960,29277,439,4,eSJmdVipOXOFcWwfCHTKZWvWcyBmONhHf
3188621,11877,1131,9,yCcJvRrgxRbcTsaVPOJoAavgPUedvKEOASAGoPXEKftMxyNweIrkUHzaZDCxo
3000949,30797,182,3,yzixlPvxIAmscwiPzQOylEFJIQzhUqkJaqvtCiridBcyJgNAoHOLt
264637,16655,5471,1,QiwDwdbeishYZbDSKngyCannVBQpzYOGswmqXJu
1080125,13478,7803,2,yyjMxDxNcmBWpnkrVsRdRXwzxbMjSILTKiIxdntxKaJKsaHBMSJpZrnCh
1310100,34245,6774,2,IkUSxDyTzlqUgPlRcjLFlGCFejfMIwMrZsU
1924304,33221,333,6,rGAmEUvcmtxoeqvDSbtZHXxUGpGmmumKeeernP
1695085,47709,7546,3,ZcfbvBBTVMFNQwehpcYQnIaXcdasNYkkpfLCMActjHMtSQqssipos
2070122,17120,6960,6,DGpEENQrxrWTZrZSxKzvYZHGXXoqvnrCMkkxztxAJLgOXVJLJPivvIMIY
3056264,22506,8574,3,QCEPSbvbPUlKFCbEYgfKApAoevTDAaUNUTdCcJnq
2985753,2775,8595,8,AQigKKoVXLIZluJZdoVFQDDpoXIjTQGUPLTJITayPKuYzuoHuHsCTsZvcRHavEkvsMdSZ
719415,5355,5697,6,XorhxWSRQwQFyggggUnjrqmWUVLDGQOnlPHz
2166567,42836,9166,2,LHwtjtaJqlwqJLXfiYumujuxJegXQJahDxVOBS
1253740,34686,6625,4,JyJzodQRtvgqxjlxkwBdyEsQJTUcYAEP
1515009,9179,5807,8,MwHcKZPhDeoQZikZwvVVyZEyLhKnpJQIPvzGooCJJQRhjVnsVJVaViqwYHFoWSxKxFKqr
1698051,18025,9520,8,MWhjZMuOnECoAZGzklmVVO
979915,8316,2748,10,hNPqlWFbVeHNhCvwVfyXldNkUthbSZhPncdCx
934630,12138,3353,2,aICSwKaJxMmAqgzYjRcPjIJBYOcxKOOKFvprnhBncmQejrcUkoSEMenkeoTdq
3978013,43104,5304,6,yQBEYpaNjscfNbRxKPsJELkDETCMMhreHiMeSApKTJAyaGGbBazRKjgmPDmWQm
4336709,14583,4108,2,CYagWAQfaaEbzViNQGIegHzXcpQfFxXHUPmEyjAHb
2710105,29796,2611,9,HtFcaIFPrjyQYdOVLbHjrpzRHqnZjL
4698713,37444,7185,1,pvggekGcKyODMDJAKFCot
4400438,45309,3167,7,RcClOwTSnKFuHCsmqVkoMcaqcfuVWjzadniWTRAefadcHzkRSuGSTeQgOQiueeORlblW
4223328,22480,3076,9,dxgdqYWpNyOfCIgRYkIMuMBcVTwojIuZfKkNPzryFOlqOd
3900582,28408,2542,1,iFgFYGukBrZBUbJkQuArYrHBBBjEb
4043486,32328,6422,1,bCAWvhlCOYumqxWrTVtQWqijhnsENNyLZQbTkTAFezfyWeTEMDoxlGosTRQgqQ
3000076,15332,5800,2,caqZsQuaokvTvcuAMRnufTjBlpMAgZzmCi
1281660,22908,6235,8,CnbhotDqtMyAOQVpRZfbKRxkeOfawxaDjiKXmmJEff
1459012,6800,4123,6,ZlHTqVkthAAFtxFtYoWfyZmUUBYJNEBTZcXxt
1096292,10279,2999,1,qmeoEjxBthcxVfhhKwLpsXEhuTayoakhpYVLzXTGrgXSZJYaRvsmmmUTj
3736041,25758,7691,2,hvObVCzNnaVrpbqdhkhmCXFTMVucM
4496648,27598,1823,9,MvkNkoKlakCuiXJaeYkBytRCJltvrcjEfKaXOAcKfwxFydzViQZIUuR
2934149,21554,8869,5,NOKPttZvgcxrFxgvcTScqQYASeSDbFwNciJFqwlOfGHgOiuhDZ
3601463,17705,5293,4,tbJPGmHLVyZnfuCcVcaGJJQgNxMDUfQNryzRPUYDBRzZLFSjAvbkvj
4219969,7002,9144,5,UXCnUhtZMbrBOKMfvADDZNlS
1877681,8664,5755,2,HJtrFdlJvPAATiGYolFaesoyLomTrTfGnfLpJhQQNQugCznFDnaloXGm
2426611,43969,3210,5,IBHDdiZbhBiMmsoWvJZRYBUSbAbRJQGiGBVLVucXKXynNAbpzCCAwMyyZi
1910286,16370,2578,4,eSbpqJlBxDrOYpMvEhPEcDBFrSJseVhSzGbXWrTLEDviIYasrTBBlfVDScugxNXehIYv
3448645,8175,5777,6,axHewLvCbFMSlfGNBmPnaZiBIRyLxBVSKXRKsLpslEfnUBtc
2719965,25920,4222,2,sFxuiXEBfgFAjHurAGBoApprdhMpCBxFEzAlUaEBaoJwT
847552,14485,2513,9,gBymwCEYYmEgjIhVblQQAatOEDpdSOGVHpfufAyQIkoPJbVMxushpqUd
2102328,22638,4339,10,ygJPPpDvFiosINcWSeccTCGKwcLPofaMbyNErbqEaEmahwoQRTnxfYYucxwFxozsEMpHy
138076,3890,442,9,GhewkJPSmFnmpGSmUNjPoldXvPFfSiXOlQ
1187950,9805,2729,5,QrXCaufOzRmsNBtLpXeFdjwOeqDP
1923051,43936,9517,9,ltoohfkjinfsOTzVWvasmiQfoZaqMOVGmoBBp
3362772,48164,2567,4,ECxSDcivFKxpGTmwCdekXNQNyopLPcFxcudOvJQEYLszvvcRHfBtfTuLkV
4846978,22174,9167,6,LsOsctMwlNHEchGvrQDtDMgsdsVYFADPt
1494256,31217,5301,3,SZqfFqUBVHIeFPJHbJzJgTPiicmKTOCBG
2109805,1730,814,2,zywxscbqpDJkpJkGwUNdanCLkbcSfXcJEPcVxcSmwpgdRshBimxuwCyPkqDfezzAba
1903513,48183,7375,5,kvVVnqGrSPfdELONiNraZXbkRLEtxkJqpP
3975724,41272,3854,10,foaWmLUBeflZiTemdtcdIqIjGjtvYQKJVtuLxohJoQjlqQY
1431838,26587,7503,10,nNrUldidXNCFMgLzbTrRRuAHUrRPfoNiHcwTptGxpzeHKHcGG
3787933,34355,4276,9,bkoWImtxihNbvvcoQvDzUoBfygoafUZiFjuVdBmFkvyWgwrf
3707274,21290,8009,2,RBmmTPEpSghjXRFfuxAHJ
1961737,38985,1504,8,zdTOmQwGMBcOWkEcGiAoPKJNG
1879923,34685,8684,2,jJQlNBovviLgYZLsXBMeWwTuQv
3494099,21046,4603,1,SopKiJOdzYsoLGOlUPekQdVWAVI
400155,13232,8034,10,DXBsezEchjbMQhmLkVdDfYXpLQBjgaHTvwARCSldNdT
2117176,12355,1863,7,IIMLmpNWxvIaLMiEXZSUnIPXNYrsPYeNSXPEQ
3556179,30692,2285,4,NNMxNwHdhwrRARorjRdtepZO
2486446,23163,8935,10,qIfegbomlXkUqccsfOkeYTaXUCYmWCgnacVBLOVvJxlJYSpmCOeiMfVECWMtVTo
3514170,37740,7729,3,rWbEnVqGNSxtQbaFvBThBDtqNmMhTcwprPcuplMnAgYgeZJqrVlfxRzuu
3414859,16146,8247,8,opCLAOaiYaDfLKxqWZcmzGACvVhdiLnnZGVWkQnDpGcJrdJ
3822368,41369,169,10,VQgXXOpJpMKAJQMUSswORRXjGwdIARfhoHX
3077164,34389,5328,3,TosBzqbHgLgYoiRygBsEXmtkbdWTibHfMtaauZmaImF
4301566,20950,6310,5,mLwJMEUdtFmLuctDdBaiHoU
2370983,26739,1040,10,mgHXYTyBVdLXweFWUFVpbyOKlGnZWExGsaOdBTpjcsDqDthqYO
519247,15349,1725,3,TwabhVPJeWulRNbjPAcNLbklxjFJMxqxuINwLZCgRgvGeYcxtozVrlBVPCzsoYagvW
2179662,45178,7510,2,zCwxYpgSFnsGjbhtFnKnFsLztRvqtxPpqTWvrVcFvLOjJ
1362401,37611,147,7,zyowLyhWpaFSfpLxyqGYmmjjlXuuVgtYfiySkdlc
558123,46449,7032,9,jHnHAprXbvescFQRdPVPMurDUNgNlnQwwxcNZoL
1935785,27257,4626,7,ZiTLtjDfabysIITBUARUvOHjjmCNmlJEHDdofnAJyrCnuDiAgaYteNlLImEm
1366100,6526,3379,3,auALwzyaGKxtiopyGQKKEpCYXcfyxkZ
4438060,30650,4342,8,XqXJGiEAlajooSWCtQBmsjhFPTNSaRFo
3529726,37807,8077,7,oopSHjEilWUJmrXTcMjwBPEvEUCkTQGTws
602254,32956,5367,7,XkIKCWbMHzIRAhwXSSPPFYkDXPZDaaAFWcFZ
614848,30296,8563,2,juXEbaQCxmfCjbbPgqkYAWEJEMvAiLRcpWsG
4772806,46544,9679,7,nHndmSPStoPdvTEaAyDhBmEEhlA
4918039,29936,1389,2,xiPzPogLKtuiSHoeUirDvLtTxYrNuUJMQPReBYXAlUM
2316917,8841,6814,9,DbTpzpQRfvcGkFIgKgepDFDhGCoHhjkpFgJbhFWYtAR
4306893,1592,5083,3,LtXonxhgIgBkYLEcEHJiAleitafqrdIZKBWIKHn
134736,34156,6478,2,YwDnTEzEgtNheWyDohAdJCQmDOVsZclOtiu
2490371,16827,253,7,xgkrsObWVpbaguShUtJgMDgunxDjnNvRduZhGwiLIzdhhssenwKBqRsZKZbAvkYRqSXud
4328659,21191,1607,8,ThIeYHarZvuShtPWZNYprgOHhBDhRhLVksnnGqybQmfPLoHTncrInucPpEvHKmBsyZP
4306565,28957,3786,9,MZMoEKvFJcRecrypzNpcLbXnQIA
1216185,40992,1887,8,xHZdKsuYhptGXoaKTcGnogxGGuWlGGPrNvqRYspwktobqtbcXGqJfd
2729532,5992,4621,9,TgUZNVIvCpbFrTnISPuVDEBCpNUaAqdVykOaoGYHJXhnn
4112421,12178,4878,8,ZIQJxrvvzOrpWrQcmuuFFYpn
4676996,40287,8808,4,UthaMziRxgJtrFMxelvvFWBzaSZ
468809,19911,14,8,JCnOFEoCpMHgRfvxeDQBIbuBGlKuAvbWBSNMkNRMxJVuXFOyKCwMwdLmzoq
2114055,18604,6186,5,agbBChGDUFHQAjkiQZiPlIbVFvSUYTZQlKjznUlQqFdVcPjfTwDTaRa
3433282,48615,8548,4,GDKnSxIGifJGGIUmpUusG
207961,10820,2916,7,LKkJQHmbfQxMbtxxFOqTOpuYevvFAxdtaQQJbbvdeRhcuUmaJMTaJt
788470,13065,5931,7,kCeTvqaggtZGknjoziFwhrIXiPVSyTdRjxsgWpKKxqFuSqNEMizLtmcG
4582059,41748,5389,6,fjTxCyBhgWiyFBRvOwaWkQVeONVjSTReFlqIFzisCFRWCO
3666857,21611,2406,9,CBYuobnlWqpzgQsrHBTWfNInqHDMaURnuVsqlvLnYYODJBEUqtfvZirelUqzDpG
1557519,11388,5030,2,ZEqFpkvciCritehQWptejYjvbXKkEJwHynWFg
4551184,28814,4687,7,dHQhynJoFzZdWuTUpplnWgGRVXluKCPzIQNLkjoNMSpubTVUiqHojNBmcZqgCgcAt
2138007,2609,1512,5,nHVtHcCUKVtxGKvzMugxKmRcxuErMebdYuANUamxwBBLijERzCjZFYYGZUZaLRAhKO
531784,24281,267,10,nJaXRAEgWfpxIogQPXpNmgeJItnLYyahDyqkWCEXcguLKszNHeSgzblc
2534489,28255,3990,3,YAoLpEVjKHjVAZQvqLrolZEXMUSPNoDTGcZucFfUFCsUTCL
1041208,49217,9034,1,YbSkQXdGqAGgiToxQSgUoXf
706916,26072,7646,10,qccPhcLfBvPrMokySCVDtTvFEvxLfTAiMEzVZcVYgmV
4598296,37221,561,3,iLIzFZQMNZeCyqNceLnJDlJVByhesaj
4111575,188,9331,10,yqkyIsrrQAvAAGycENcjvZBhoMjzNvwfDqqbpqaBDIuMrATrAJnwLAzkvc
1736606,45556,8315,9,IrjofbibrXfJtDEhRkevSNSXCqMEYGhxRgvgUREgOVpxvecXdZoBEmQELArFRuUYvGncby
4412121,11325,9412,9,JterFXfMFbNoXwMNQCaQkpKyrgdwqKFdTVZkUc
1950368,10557,3845,9,eOilxnIUtPMNuGQJLIbTzakbHJVTjI
4922077,17853,777,10,IjBfgoUTXSFfaJYvFFseQFjXMdjhSKuUQfNqOTNaEqVtdVthhsoRKmxWfCk
159559,44238,6511,6,hTcqWJkakPvwSFBwTBviKjQH
381884,30074,1034,6,pRoQjPrFUYzectLjLZLIauvvJAMPMxKIVpOqObzHpBLKRXaxKxHtUDp
1990482,46313,5070,4,MNMhWmfpbJfhEqEsKzKejfsXBpSBtSjEXdvOFuCEzKWnLHKr
273366,23595,414,7,ZWJTqyPvOzNSXOHOaORhlMDFLuuyPeIYYZJfrBMoKruckuxbfNeUr
1577500,20700,2924,2,SnPaLsRTYxbVWqIWkZfpyKKYALsgHMfO
2417684,28710,625,3,saiAbHjGDxygOdFFGGXUEvgUHLMRcsrAuEUWJqFlBpvxLkSllAhP
2464574,712,688,8,hgtTuoXNHAUJobkGBAHwfpwqAUyZdUdzKSTxLkwU
3872271,29706,5917,10,SoXDvKNjcixxeWEgMGxvTxMOyJjlzhOSDh
3936373,27384,6206,6,QmPmXDLrONxYcqUzxeosWmsAIeepBFBjBRVe
3792985,14924,2628,7,AayKjYnLCFNraMsxFPDiaaLwvntRsVDvgoEhGGBCSKgBAR
3097058,43701,1685,5,vcMVxhxjRHuqhDrQZZtIUkCKwrJQSZwOsglplsuMfXm
111630,30970,4511,7,xTXmUxKDaUjLUUAuTTmYkeTsRESviQjxNWIBCaJc
1716315,7678,6752,3,VuRfOasIhJgYVutPuuQJctvYGvlSqXfKbvQOmohaJlVRJQIRDDCxNbmIGcH
500008,29297,1014,1,ljnpXDdlbyTrzSLjzKqdGlOacPniYHZbllPXiOkpmAIZsGi
4841110,28631,7737,5,XcFFfKrkNUBqJDUjFqwerjbUBeILWDfQh
1350429,7602,8284,2,TmUcoqsKgdVcLEUYmYGxFTZtzzJsLJAqINumljZ
1416844,2452,5481,5,bxHxKugDwQtKnCvVPujSGjQH
1444738,33303,8047,5,YuGSQNaPNqyCrNZXJDLffRgQWFeFtynmLgimWumkNNmzFhAjwAsh
323743,22727,8405,4,pWCyfhmcWGwHIFkTdDxmMtMuvmhdzanolKjsHoVhxiCbwSKDmzQxg
2576249,42091,1518,1,tjvAkBWnkwaLVHKlQewAMvqBdSKqhrdlePmvhHBPJXHNSMTUEikhDPEbOyxeDOEAOuoy
2323824,4815,5280,9,BUKNCaOmBLCfeDlOAocduEVDhgRgJhenRDElWmfBnGjxCKwOcdOGMlxheynwbMVTwGIFT
2518381,39820,9754,2,mqLzEDrvvnFOwhEyDYVSAYGWwHIPXEMICP
1126470,13094,3009,5,SWswiyCpnlVHXNgjIxCAWEdIdOVVLTjCUxwYOEtCluuxrshTJASkXzmrbiP
4310621,6640,2364,5,pZGAVcQwqBsyjNpYEAQPWRCfcDcjpIfUzoKplDsSjFYxzGqCDmcHXBVfKHvEmOmeVduv
2923063,25944,589,5,flWEJCTPLMYxacJgEkkCXdAljtLuWJJuUevrLbnIENyURTWAGxd
75668,4798,6132,9,ARbQbLadWzulLRSLbxyPajmDcOwOvIlemNlB
2566117,30485,7456,7,cTOQtVYMlDtMBAXIfkaxBBGVjQdACknT
2437619,22475,6262,5,JtrAApDzFtiWyQTHUkkzqQyflubiNXn
